Ereignis-Nr,xcoord,ycoord,label,alti,slope,aspect,bulk_density,sand,usda_classes,silt,clay,coarse_fragments,avail_water_capacity,land_cover,tree_cover_density,obs_period_max,saturated_water_content,alpha_mrc,n_mrc
nonls_event_45,8.990172386169434,46.63641357421875,0,2509.8,20.02619,58.568943,1.2988133,36.097576,9.0,44.467113,19.43531,28.169628,0.10643951,31.0,0.0,111.25883,5601.0,194.0,13272.0
nonls_event_46,6.899633884429932,46.278099060058594,0,1229.8,44.97703,60.253376,1.0497092,40.983135,6.0,35.270584,23.746277,30.892149,0.10859484,29.0,67.0,83.98588,5695.0,170.0,12858.0
nonls_event_47,9.465643882751465,46.5172004699707,0,2026.1,50.28152,186.81046,1.053014,36.93357,3.0,42.808495,20.257936,28.759241,0.11227306,26.0,0.0,95.81801,5684.0,165.0,13033.0
nonls_event_48,8.371458053588867,46.70366668701172,0,2320.0,27.002628,179.30817,1.4148763,45.411728,9.0,38.057972,16.5303,28.764826,0.10525858,31.0,0.0,102.20361,5587.0,192.0,13131.0
nonls_event_49,6.483262062072754,46.67015075683594,0,607.0,22.295452,320.97968,0.9796326,22.165115,9.0,41.993393,35.84149,20.62136,0.12969618,23.0,91.0,127.4091,5305.0,116.0,12286.0
nonls_event_50,7.647232532501221,46.507076263427734,0,2295.0,40.317936,165.23407,1.2021906,42.739944,9.0,38.965897,18.294157,31.545717,0.0981648,31.0,0.0,72.821465,5582.0,169.0,12914.0
nonls_event_51,10.005891799926758,46.79656219482422,0,2415.6,28.951967,5.242357,1.2128786,35.15995,8.0,49.480785,15.359265,33.202187,0.10884298,32.0,0.0,72.534805,5354.0,191.0,13222.0
nonls_event_52,7.258574485778809,46.35029983520508,0,2315.3,33.363895,259.8298,1.3578851,32.91153,6.0,42.9233,24.16517,32.481323,0.113705404,31.0,0.0,88.78857,5603.0,180.0,12953.0
nonls_event_53,9.25495433807373,46.693321228027344,0,1759.1,30.603273,225.28322,1.0865635,50.97617,9.0,31.593567,17.43026,25.69155,0.10017598,27.0,0.0,81.002945,5691.0,171.0,13043.0
nonls_event_54,7.6923089027404785,46.51000213623047,0,1953.7,37.79325,269.6666,1.1486168,41.22725,5.0,39.09647,19.676281,33.452347,0.10655022,27.0,0.0,74.51729,5672.0,158.0,12778.0
nonls_event_55,7.45958137512207,46.543067932128906,0,1860.6,36.747925,319.25238,1.2231265,45.622047,6.0,37.144524,17.23343,28.359045,0.11003916,32.0,0.0,83.71962,5564.0,183.0,12862.0
nonls_event_56,6.980103015899658,46.17958068847656,0,1577.0,26.586811,153.24095,1.1773014,46.02292,6.0,33.3201,20.656984,34.37338,0.12101659,32.0,0.0,71.3266,5643.0,189.0,13218.0
nonls_event_57,10.163825988769531,46.70119094848633,0,2649.1,36.138363,299.7715,1.267107,39.341484,9.0,43.959087,16.699429,30.735708,0.093961656,31.0,0.0,69.55522,5337.0,156.0,12800.0
nonls_event_58,8.960789680480957,47.36338806152344,0,939.4,24.033417,105.18052,1.0211607,23.986069,6.0,45.84709,30.166838,11.107387,0.11233062,25.0,75.0,111.19238,5702.0,134.0,12673.0
nonls_event_59,10.011568069458008,46.55093765258789,0,2780.8,33.145954,169.3648,1.1484885,35.931755,9.0,44.79721,19.271032,20.17985,0.10295939,32.0,0.0,87.11285,5685.0,163.0,12964.0
nonls_event_60,9.080658912658691,46.999900817871094,0,615.6,41.105057,290.1027,1.0589526,39.354446,8.0,43.08538,17.560171,24.60501,0.106529266,2.0,79.0,116.19454,5435.0,121.0,12481.0
nonls_event_61,7.201144218444824,46.24458312988281,0,2578.5,32.020527,116.08094,1.3146532,39.284348,9.0,40.90632,19.809334,30.264158,0.103147216,31.0,0.0,78.09012,5686.0,202.0,13136.0
nonls_event_62,8.271956443786621,46.69826889038086,0,1913.1,23.291441,352.84067,1.0956262,36.72895,6.0,39.11773,24.15332,33.99056,0.10941347,27.0,0.0,81.98923,5720.0,210.0,13511.0
nonls_event_63,9.326408386230469,47.09077072143555,0,738.5,29.62792,29.128399,1.3092054,33.309776,9.0,42.00063,24.689594,21.30229,0.117282346,18.0,75.0,80.26891,5378.0,121.0,12355.0
nonls_event_64,7.730039119720459,46.221641540527344,0,2383.2,38.42817,281.82874,1.2187185,43.189667,6.0,41.8859,14.924435,24.936764,0.098509625,32.0,0.0,67.09157,5533.0,200.0,13303.0
nonls_event_65,7.776451110839844,46.44994354248047,0,2736.2,35.950954,284.02188,1.3441836,35.111633,6.0,44.928894,19.959475,37.14413,0.10675419,31.0,0.0,70.78929,5563.0,217.0,13350.0
nonls_event_66,10.284029006958008,46.787567138671875,0,1258.0,32.082104,12.880597,1.250654,44.95166,9.0,35.12596,19.922377,27.052206,0.09118268,18.0,49.0,74.94554,5620.0,166.0,12941.0
nonls_event_67,7.606163024902344,46.18385314941406,0,1702.2,35.86614,206.92706,0.9902374,44.11646,6.0,37.102715,18.780827,23.470728,0.1252969,24.0,52.0,67.48704,5632.0,207.0,13326.0
nonls_event_68,9.974839210510254,46.768672943115234,0,2807.8,44.62068,355.30164,1.2384881,35.73342,8.0,44.5158,19.75078,28.411102,0.12574357,31.0,0.0,71.185036,5439.0,195.0,13361.0
nonls_event_69,7.524691581726074,46.62516784667969,0,1629.3,36.682556,359.57654,1.0507748,31.605125,6.0,40.155594,28.239279,15.913794,0.12171734,26.0,39.0,88.10571,5706.0,160.0,12905.0
nonls_event_70,8.634903907775879,46.9002571105957,0,907.5,20.966497,258.22635,0.9578835,54.046913,8.0,31.25557,14.697517,23.681522,0.113588996,25.0,81.0,89.42656,5797.0,169.0,12924.0
nonls_event_71,8.163105964660645,46.77609634399414,0,1005.2,15.461504,288.63037,0.9672442,32.866943,6.0,47.797745,19.335312,27.995598,0.116236515,24.0,62.0,83.97213,5630.0,125.0,12468.0
nonls_event_72,9.943452835083008,46.86674118041992,0,1637.7,31.8608,149.38916,1.1599424,46.82976,9.0,37.24677,15.92347,33.369286,0.107834056,24.0,0.0,85.8299,5570.0,162.0,12957.0
nonls_event_73,8.203841209411621,46.96706008911133,0,1692.9,19.714235,20.380089,0.9695605,45.100655,6.0,33.91198,20.987364,27.996365,0.10161041,26.0,0.0,89.09578,5839.0,170.0,13152.0
nonls_event_74,7.71167516708374,46.582427978515625,0,1269.2,32.456093,65.02707,1.0118277,48.357796,9.0,29.84703,21.795172,25.648844,0.12577483,26.0,0.0,76.17306,5785.0,160.0,12788.0
nonls_event_75,7.708335876464844,46.547115325927734,0,2271.6,24.402403,80.79288,1.1797566,48.458336,9.0,34.754288,16.787378,33.213375,0.09297775,26.0,0.0,77.160225,5541.0,180.0,13131.0
nonls_event_76,7.003476142883301,46.01515579223633,0,2318.6,45.031048,335.92426,1.2557261,40.00963,9.0,40.74942,19.240953,23.402391,0.10304416,31.0,0.0,54.81768,5523.0,206.0,13501.0
nonls_event_77,6.982774257659912,46.45489501953125,0,1525.4,39.063606,135.46759,0.9957883,43.918404,6.0,33.70539,22.376207,30.960949,0.12045515,26.0,0.0,83.20424,5710.0,146.0,12614.0
nonls_event_78,7.582456111907959,46.147640228271484,0,2621.9,25.952707,248.98387,1.1206627,39.779236,6.0,44.103485,16.117277,34.43206,0.094340414,26.0,0.0,69.50753,5495.0,179.0,13119.0
nonls_event_79,7.317007064819336,46.37841796875,0,2478.1,44.83256,349.7373,1.2711071,42.54738,6.0,39.80948,17.64314,27.289005,0.10087022,31.0,0.0,79.49401,5653.0,189.0,13096.0
nonls_event_80,9.36781120300293,46.7873420715332,0,1423.9,39.263943,257.04843,1.012679,32.21295,9.0,40.388687,27.39836,24.717913,0.10745516,26.0,58.0,90.41574,5754.0,155.0,12822.0
nonls_event_81,9.554460525512695,46.669254302978516,0,901.2,51.832027,228.54558,1.2019632,41.528328,9.0,38.030815,20.440855,17.104774,0.10361673,24.0,63.0,84.80513,5608.0,180.0,12881.0
nonls_event_82,8.864960670471191,46.32780838012695,0,1545.9,30.165154,77.198944,1.2492255,47.20484,6.0,35.920258,16.874899,23.733612,0.10582775,27.0,0.0,192.77669,5656.0,192.0,13317.0
nonls_event_83,7.392467975616455,46.32308578491211,0,2359.7,47.70081,208.06958,1.1735215,34.94841,9.0,45.677673,19.373919,36.47675,0.12638204,31.0,0.0,71.78126,5610.0,159.0,12854.0
nonls_event_84,10.403564453125,46.802860260009766,0,2375.7,30.392012,290.0415,1.2099781,48.168365,5.0,39.31151,12.520124,32.088467,0.102269836,32.0,0.0,74.40089,5233.0,165.0,12863.0
nonls_event_85,7.313000202178955,46.613243103027344,0,1365.5,38.983482,298.3746,0.9913366,34.58618,6.0,34.617348,30.796473,24.812534,0.13306376,29.0,88.0,88.93727,5628.0,146.0,12633.0
nonls_event_86,7.73972225189209,46.58692932128906,0,1692.0,36.60776,210.84038,0.9816513,36.43186,9.0,37.337654,26.230486,37.274548,0.1297425,32.0,0.0,75.20296,5708.0,162.0,12866.0
nonls_event_87,9.757471084594727,46.34850311279297,0,2842.2,26.131876,29.551966,1.283378,33.01078,9.0,44.2575,22.73172,23.929335,0.108778395,31.0,0.0,90.775375,5647.0,195.0,13382.0
nonls_event_88,8.11635971069336,46.78059387207031,0,1312.7,42.394135,165.7816,1.0288256,40.99697,3.0,35.28447,23.71856,25.119083,0.11809527,32.0,0.0,72.747086,5730.0,161.0,12816.0
nonls_event_89,7.714680194854736,46.5172004699707,0,2568.5,27.546297,127.33781,1.2758219,46.185143,9.0,36.36097,17.45389,35.39031,0.11174681,31.0,0.0,75.59439,5601.0,184.0,12940.0
nonls_event_90,8.235227584838867,46.8327751159668,0,1435.2,25.23641,303.75104,1.0388294,38.423286,9.0,33.37953,28.19718,29.815475,0.11462421,27.0,74.0,88.45372,5812.0,160.0,12902.0
nonls_event_91,7.957757949829102,46.601322174072266,0,2043.7,32.263847,40.553734,1.1269389,50.507725,9.0,32.489746,17.002525,22.014404,0.07971917,27.0,22.0,74.46983,5669.0,175.0,12968.0
nonls_event_92,10.036944389343262,46.342655181884766,0,1684.7,39.314964,167.25998,1.1261605,53.216248,9.0,34.102554,12.681202,29.648758,0.10375086,18.0,0.0,111.61603,5531.0,189.0,13091.0
nonls_event_93,7.155734062194824,46.826927185058594,0,581.0,12.442434,21.204447,1.357809,26.57473,9.0,48.665657,24.759615,14.254696,0.09129289,41.0,0.0,131.92244,5007.0,113.0,12432.0
nonls_event_94,9.704047203063965,47.007999420166016,0,1937.4,30.007818,118.09482,1.0920393,53.466698,9.0,31.782715,14.750591,29.53409,0.093216255,26.0,0.0,89.563896,5684.0,148.0,12764.0
nonls_event_95,9.354789733886719,47.28466033935547,0,1063.8,24.251135,132.72145,0.9793635,39.01521,9.0,38.655155,22.329636,27.135508,0.11780193,24.0,79.0,107.03276,5779.0,147.0,12874.0
nonls_event_96,10.108064651489258,46.35614776611328,0,2739.1,45.663795,340.2678,1.1827992,45.64487,6.0,41.945923,12.409205,30.476389,0.09504961,31.0,0.0,120.16249,5388.0,186.0,13117.0
nonls_event_97,10.085025787353516,46.30306625366211,0,1199.4,39.13218,221.17767,1.1279955,57.65188,9.0,20.171936,22.17619,23.21835,0.110766396,24.0,81.0,108.579895,5381.0,159.0,12898.0
nonls_event_98,7.253232479095459,46.23311233520508,0,731.0,34.567497,246.92023,1.3241513,49.266205,9.0,29.438179,21.295614,21.293259,0.118128724,25.0,78.0,80.18378,5244.0,132.0,12404.0
nonls_event_99,9.316057205200195,46.86809158325195,0,1965.1,28.272156,213.63014,1.1182584,51.08741,6.0,32.687164,16.225424,28.438822,0.10217305,26.0,0.0,92.7643,5756.0,163.0,12937.0
nonls_event_100,9.141427993774414,46.22029113769531,0,521.0,49.71378,47.623844,1.1988119,24.303879,9.0,48.313435,27.382687,28.853537,0.109003454,25.0,89.0,180.6046,5549.0,161.0,12837.0
nonls_event_101,10.356485366821289,46.58670425415039,0,2574.0,34.171402,38.576027,1.2182949,46.77255,8.0,34.242996,18.984451,28.493979,0.084328935,31.0,0.0,88.2206,5347.0,167.0,12814.0
nonls_event_102,9.085333824157715,46.29496765136719,0,1926.0,35.189556,35.52492,1.1323538,49.25523,9.0,32.745926,17.998844,22.36859,0.09534844,32.0,0.0,163.15211,5647.0,200.0,13380.0
nonls_event_103,9.339764595031738,47.169273376464844,0,1858.8,24.999807,77.75242,1.109696,47.90494,6.0,33.1605,18.934559,28.22506,0.0866939,26.0,0.0,114.02026,5724.0,160.0,12921.0
nonls_event_104,9.9835205078125,46.83120346069336,0,2439.6,42.675526,248.20535,1.1630267,35.595245,9.0,50.767147,13.637609,27.7589,0.11243058,32.0,0.0,78.68157,5465.0,166.0,13197.0
nonls_event_105,8.137062072753906,46.152587890625,0,2033.4,29.477758,68.90921,1.0334811,38.607937,6.0,41.02204,20.370022,31.756691,0.10338373,29.0,0.0,86.46775,5609.0,212.0,13380.0
nonls_event_106,8.948434829711914,46.59524917602539,0,2329.6,33.962685,201.12077,1.0484879,33.163574,9.0,47.85885,18.977577,38.477615,0.101240486,32.0,0.0,127.81924,5787.0,163.0,12970.0
nonls_event_107,8.850936889648438,46.9414176940918,0,1219.1,38.84411,266.2316,0.9957875,44.516396,6.0,36.365456,19.118149,25.831125,0.11087038,25.0,91.0,91.03284,5800.0,164.0,12860.0
nonls_event_108,7.050221920013428,46.00840759277344,0,2517.2,32.92979,342.65915,1.3943084,37.283154,9.0,43.463875,19.252972,26.88089,0.12078313,31.0,0.0,53.13141,5647.0,262.0,13529.0
nonls_event_109,7.012157440185547,46.067562103271484,0,1658.2,44.698772,131.49951,1.108651,45.768654,6.0,32.964752,21.266598,31.051086,0.10518372,24.0,74.0,68.56279,5606.0,189.0,13342.0
nonls_event_110,9.546113014221191,46.62989044189453,0,1813.6,29.26145,38.31608,1.121282,41.988724,9.0,39.82303,18.188246,29.217964,0.08727094,24.0,66.0,83.88637,5611.0,193.0,13482.0
nonls_event_111,7.627866268157959,46.42790222167969,0,2173.7,24.995283,279.4122,1.3178096,40.477802,9.0,45.096188,14.426011,36.170742,0.091018006,32.0,0.0,88.839066,5522.0,178.0,12961.0
nonls_event_112,8.215527534484863,46.45691680908203,0,1358.1,34.562252,161.57335,1.1476153,40.450615,6.0,42.811333,16.73805,20.882677,0.10116879,18.0,0.0,102.67647,5542.0,153.0,12870.0
nonls_event_113,9.11605167388916,46.643836975097656,0,2249.1,46.468067,109.8049,1.1331807,44.11974,6.0,38.874134,17.006126,27.75658,0.09957168,32.0,0.0,95.82893,5444.0,173.0,13147.0
nonls_event_114,8.72238540649414,46.76124954223633,0,1319.7,36.19211,351.1537,1.1013002,42.956154,9.0,36.809593,20.234251,17.238838,0.1233199,24.0,69.0,102.63713,5740.0,169.0,13018.0
nonls_event_115,7.292298316955566,46.48435974121094,0,1179.7,14.930038,245.46895,0.9919673,37.13923,9.0,39.933434,22.927338,16.545635,0.12502532,18.0,0.0,88.05107,5478.0,131.0,12483.0
nonls_event_116,10.074674606323242,46.8084831237793,0,2779.5,30.299063,95.31401,1.2160139,37.496338,8.0,41.53504,20.968622,35.28942,0.124630146,31.0,0.0,71.15311,5503.0,189.0,13315.0
nonls_event_117,8.172788619995117,46.77654266357422,0,1316.8,29.815544,304.98407,0.9997654,39.573494,6.0,41.144432,19.282074,32.267197,0.11479548,24.0,86.0,82.39238,5803.0,149.0,12722.0
nonls_event_118,9.130410194396973,47.40927505493164,0,758.0,30.915182,143.08685,1.1251043,49.2986,9.0,32.16311,18.53829,13.236939,0.11224989,23.0,96.0,131.36722,5549.0,123.0,12501.0
nonls_event_119,8.611531257629395,46.849647521972656,0,1087.6,29.706337,44.221287,1.0635277,46.108826,6.0,28.758171,25.133001,25.765354,0.106437564,25.0,0.0,92.63484,5805.0,157.0,12980.0
nonls_event_120,8.576138496398926,46.85122299194336,0,1503.1,20.328646,342.95413,1.2190051,35.82514,8.0,41.37327,22.801588,26.888172,0.11109877,27.0,0.0,97.88351,5679.0,169.0,13143.0
nonls_event_121,7.053894996643066,46.07026290893555,0,795.5,43.52574,36.710533,1.0277375,42.044357,6.0,34.08249,23.87315,23.173426,0.11143914,25.0,91.0,68.97689,5722.0,183.0,13141.0
nonls_event_122,8.978819847106934,46.18565368652344,0,504.4,45.11888,129.78798,1.3218247,45.633823,8.0,38.41222,15.953956,19.20523,0.11838084,23.0,62.0,190.06918,4824.0,123.0,12235.0
nonls_event_123,8.966465950012207,46.45376968383789,0,1663.3,38.704605,241.54326,1.2810848,45.364803,9.0,35.957726,18.677471,32.558506,0.10077392,24.0,77.0,200.3873,5746.0,198.0,13201.0
nonls_event_124,8.112019538879395,46.876861572265625,0,1564.7,29.396334,334.64548,1.0157192,37.168102,3.0,36.782833,26.049065,25.580873,0.09809393,27.0,67.0,85.456894,5913.0,163.0,12979.0
nonls_event_125,7.68295955657959,46.31116485595703,0,732.3,28.877703,169.93254,1.2107502,56.271717,9.0,28.328728,15.399557,26.642284,0.12145171,29.0,0.0,89.86745,4942.0,134.0,12394.0
nonls_event_126,7.103312015533447,45.90224075317383,0,2316.8,36.4045,15.333888,1.0399532,24.243324,6.0,47.118896,28.637777,32.12058,0.12203504,26.0,0.0,55.5198,5527.0,177.0,13003.0
nonls_event_127,10.342127799987793,46.70816421508789,0,2077.7,35.11992,31.244202,1.1468685,47.52394,6.0,39.33688,13.139179,29.774769,0.0923406,24.0,68.0,74.671616,5264.0,176.0,13222.0
nonls_event_128,7.508998394012451,46.644508361816406,0,1213.8,26.96028,356.5472,1.003706,43.197723,9.0,34.310646,22.491632,23.508253,0.119917706,18.0,0.0,90.16586,5660.0,149.0,12800.0
nonls_event_129,9.423238754272461,46.9229736328125,0,2033.1,24.908504,97.27825,1.1390148,46.02278,9.0,37.035988,16.94123,36.639736,0.10555734,26.0,0.0,93.81366,5673.0,158.0,12827.0
nonls_event_130,10.368839263916016,46.66205596923828,0,2468.1,42.351784,279.30933,1.0997745,48.685623,9.0,38.488464,12.825913,30.887203,0.08397196,31.0,0.0,72.94911,5423.0,169.0,12951.0
nonls_event_131,8.62789249420166,46.403385162353516,0,1421.2,37.757904,37.62324,1.0773888,41.67646,6.0,35.875916,22.447626,33.31883,0.10481026,24.0,78.0,183.2545,5806.0,193.0,13282.0
nonls_event_132,9.39051628112793,47.32740020751953,0,908.3,28.491192,353.98706,0.96091217,22.497215,8.0,49.37274,28.130045,14.902725,0.116224185,24.0,97.0,95.95828,5663.0,116.0,12533.0
nonls_event_133,8.801185607910156,46.609195709228516,0,2435.2,26.723463,76.42085,1.2269278,30.07866,9.0,49.684334,20.237007,25.030844,0.10306553,32.0,0.0,123.27852,5720.0,176.0,13331.0
nonls_event_134,9.627918243408203,46.9002571105957,0,1482.3,27.005404,79.19385,0.99748695,47.397305,9.0,32.667496,19.935204,30.766844,0.091993876,24.0,63.0,96.64309,5635.0,163.0,12929.0
nonls_event_135,8.914710998535156,46.84514617919922,0,2345.3,31.335579,168.3529,1.3560417,35.213287,9.0,45.083153,19.703558,28.218626,0.09767549,31.0,0.0,88.547775,5822.0,180.0,13202.0
nonls_event_136,7.896988391876221,46.36064910888672,0,2714.7,38.62753,159.54187,1.2044535,38.492058,6.0,41.071182,20.436758,36.441784,0.10329427,31.0,0.0,66.97467,5581.0,186.0,13124.0
nonls_event_137,7.306990146636963,46.150787353515625,0,1915.1,30.858637,68.815704,1.1061149,59.60076,6.0,27.040154,13.359085,26.516224,0.09658405,24.0,79.0,65.14041,5531.0,203.0,13449.0
nonls_event_138,8.339737892150879,46.801063537597656,0,2491.1,42.53773,321.09308,1.2735119,39.63172,8.0,42.84841,17.519865,28.385315,0.09512727,31.0,0.0,93.916504,5491.0,178.0,13047.0
nonls_event_139,10.028263092041016,46.72503662109375,0,2649.0,40.1618,155.36473,1.2933758,46.47293,9.0,36.174847,17.352222,25.007126,0.115050755,32.0,0.0,69.57113,5591.0,176.0,13240.0
nonls_event_140,7.426859378814697,46.66407775878906,0,1277.8,39.725777,145.36636,1.0051885,40.313656,9.0,36.207325,23.47902,30.921247,0.11940356,25.0,77.0,90.237656,5458.0,127.0,12564.0
nonls_event_141,7.403820514678955,46.17800521850586,0,1265.2,28.067444,104.34573,1.0823781,37.394997,9.0,36.816277,25.788729,33.16146,0.11072148,2.0,0.0,57.09724,5311.0,135.0,12695.0
nonls_event_142,7.514007091522217,46.134368896484375,0,2600.6,40.160805,313.80557,1.1111251,37.564377,6.0,42.2583,20.17732,34.811703,0.12561838,31.0,0.0,62.841785,5614.0,182.0,13194.0
nonls_event_143,8.085975646972656,46.62179183959961,0,1681.8,31.163282,14.087904,1.3697448,43.967415,6.0,37.55362,18.478966,36.28023,0.09345921,32.0,0.0,78.63771,5606.0,189.0,13130.0
nonls_event_144,8.801519393920898,47.00282287597656,0,1707.1,23.339842,24.978615,1.0346285,40.909023,9.0,35.187782,23.903194,26.557762,0.10527926,26.0,0.0,87.14513,5780.0,164.0,12840.0
nonls_event_145,9.81523609161377,46.63618850708008,0,2186.6,30.65418,337.41953,1.1461333,52.777977,9.0,33.91291,13.309111,25.083866,0.099373184,27.0,58.0,79.344864,5377.0,178.0,13295.0
nonls_event_146,8.14340591430664,46.970211029052734,0,1218.8,31.251173,52.58372,1.0241393,28.818039,6.0,42.05937,29.122593,23.525805,0.11805714,24.0,83.0,86.705124,5816.0,162.0,13063.0
nonls_event_147,7.265252590179443,46.22996520996094,0,865.3,28.642391,144.43199,1.2531121,39.997456,9.0,35.26242,24.740124,31.818537,0.13563375,25.0,0.0,79.04972,4980.0,139.0,12320.0
nonls_event_148,6.184089183807373,46.44567108154297,0,897.7,18.280031,118.525314,0.8768737,15.535004,6.0,54.022514,30.442484,18.16986,0.13041669,23.0,96.0,106.46985,5498.0,141.0,12706.0
nonls_event_149,9.268978118896484,47.044212341308594,0,1481.9,28.556213,5.222332,1.0617431,48.132088,9.0,33.411842,18.45607,29.356968,0.10573504,18.0,0.0,87.28529,5687.0,171.0,13236.0
nonls_event_150,8.228883743286133,46.48031234741211,0,2068.9,33.02433,212.76923,1.1673069,40.907074,6.0,41.156853,17.936075,28.010412,0.12368579,24.0,84.0,110.180786,5747.0,178.0,13029.0
nonls_event_151,10.060317039489746,46.793190002441406,0,2679.3,38.17743,246.8753,1.2190005,37.08158,8.0,44.80726,18.111162,27.196514,0.12678929,31.0,0.0,73.57548,5572.0,176.0,13343.0
nonls_event_152,7.857588768005371,46.507301330566406,0,2597.7,19.922346,135.31848,1.3676349,33.32057,9.0,45.150963,21.528465,46.478127,0.10085557,31.0,0.0,70.50985,5788.0,194.0,13139.0
nonls_event_153,6.962406635284424,46.03607177734375,0,2092.5,23.747267,343.7525,1.0696723,39.715458,6.0,37.719852,22.56469,28.396135,0.10088311,26.0,0.0,64.238434,5623.0,175.0,12958.0
nonls_event_154,8.45393180847168,46.620216369628906,0,3155.0,47.103207,222.13474,1.2196362,15.60965,9.0,60.169693,24.220657,29.834673,0.14002416,31.0,0.0,118.26274,5748.0,216.0,13360.0
nonls_event_155,9.06696891784668,46.86426544189453,0,2581.1,43.425186,253.08421,1.3711385,30.901299,6.0,46.512466,22.586235,46.494144,0.10549546,31.0,0.0,109.3904,5872.0,235.0,13730.0
nonls_event_156,9.516396522521973,46.97538375854492,0,1260.7,11.249852,12.604046,1.0239112,40.858902,9.0,35.966805,23.174292,26.239298,0.11374265,18.0,43.0,95.74413,5776.0,135.0,12524.0
nonls_event_157,8.371124267578125,46.824005126953125,0,1081.7,31.680815,60.482857,1.1077745,45.145645,6.0,34.646744,20.207607,25.706034,0.11486281,24.0,57.0,96.493,5778.0,172.0,13047.0
nonls_event_158,7.3761067390441895,46.63843536376953,0,1389.3,29.790943,132.61865,0.96900445,39.86846,6.0,35.9228,24.208742,24.59184,0.114444025,26.0,0.0,88.73316,5382.0,124.0,12365.0
nonls_event_159,8.322709083557129,46.663177490234375,0,2488.4,35.161804,203.69376,1.3296977,42.226,6.0,40.740417,17.03358,27.479538,0.112422876,32.0,0.0,99.401245,5722.0,187.0,13215.0
nonls_event_160,8.399505615234375,47.11101531982422,0,584.2,25.550716,273.77307,1.1760741,28.152153,8.0,46.60064,25.24721,21.848167,0.10556675,25.0,82.0,101.632706,5321.0,118.0,12331.0
nonls_event_161,8.251922607421875,46.7070426940918,0,921.0,27.404358,324.78912,0.99362636,32.36966,6.0,44.96393,22.666412,22.15327,0.121829264,25.0,100.0,77.78729,5593.0,162.0,12864.0
nonls_event_162,8.339404106140137,46.631690979003906,0,2248.8,30.098885,182.10684,1.3502672,35.653854,9.0,45.16297,19.183174,36.3978,0.11783745,32.0,0.0,107.42006,5575.0,209.0,13283.0
nonls_event_163,8.681650161743164,46.19554901123047,0,444.0,37.171146,3.0659804,1.2033966,49.849197,9.0,33.760498,16.390306,23.19516,0.11478182,25.0,68.0,206.78964,5237.0,150.0,12592.0
nonls_event_164,9.596531867980957,46.64990997314453,0,1538.3,42.137047,343.6328,1.12162,44.205597,9.0,31.474571,24.31983,29.784056,0.10830439,24.0,65.0,83.21418,5533.0,166.0,13044.0
nonls_event_165,7.223181247711182,46.265953063964844,0,2088.4,34.28924,94.52848,1.2534608,44.474106,6.0,36.41636,19.109533,32.207687,0.11062641,32.0,0.0,81.1386,5570.0,177.0,12852.0
nonls_event_166,8.956782341003418,47.016544342041016,0,1213.2,46.235653,325.57043,1.1841975,45.256355,9.0,39.23887,15.504774,29.590868,0.108432844,24.0,51.0,115.383224,5741.0,182.0,13215.0
nonls_event_167,9.099691390991211,46.1768798828125,0,1426.2,31.755053,189.48587,1.06653,43.99019,9.0,32.971985,23.037825,19.396677,0.101315156,23.0,74.0,184.89383,5579.0,171.0,12816.0
nonls_event_168,8.110349655151367,47.01609420776367,0,779.1,15.722582,92.73772,0.9845746,27.226433,9.0,42.807995,29.965572,20.06189,0.113994054,24.0,0.0,85.111534,5555.0,114.0,12438.0
nonls_event_169,7.416508674621582,46.47671127319336,0,1564.4,25.707638,60.168262,1.0252119,44.14779,6.0,35.032196,20.820013,20.500074,0.1129684,24.0,0.0,74.86488,5608.0,162.0,12860.0
nonls_event_170,6.285594463348389,46.46253967285156,0,633.5,22.601862,236.94131,1.0882331,25.202972,3.0,39.987495,34.809532,29.52389,0.13235705,23.0,95.0,109.07164,5047.0,114.0,12313.0
nonls_event_171,8.97815227508545,45.94475173950195,0,496.8,32.37163,112.71657,1.3377311,26.435066,9.0,46.592644,26.972292,29.364706,0.1337891,23.0,0.0,146.96375,5001.0,119.0,12164.0
nonls_event_172,9.75079345703125,46.8701171875,0,2087.7,23.518213,91.91588,1.0632422,44.581673,9.0,34.883125,20.535204,24.547422,0.08781386,26.0,0.0,88.39426,5492.0,162.0,12884.0
nonls_event_173,9.896706581115723,46.595699310302734,0,2506.6,41.311066,197.96625,1.0693917,39.615406,8.0,44.470383,15.914212,25.112204,0.103991605,32.0,0.0,78.18135,5403.0,161.0,12909.0
nonls_event_174,9.911064147949219,46.91600036621094,0,1908.9,31.713266,198.08203,1.1371614,38.56166,8.0,45.684433,15.753906,24.031172,0.08389512,26.0,0.0,91.53389,5599.0,173.0,13041.0
nonls_event_175,9.224903106689453,46.84199905395508,0,1863.6,22.83128,42.45044,1.0960541,49.92167,9.0,35.56038,14.517955,31.50802,0.09038875,27.0,0.0,111.46271,5677.0,183.0,13296.0
nonls_event_176,6.760397911071777,46.65193176269531,0,646.3,25.203016,82.35084,0.94665414,17.159164,9.0,53.08104,29.759798,20.593637,0.12930028,25.0,83.0,103.890465,5292.0,120.0,12469.0
nonls_event_177,8.58448600769043,46.67015075683594,0,1240.1,40.483746,189.12358,1.0904061,46.19936,9.0,32.91057,20.890068,18.010508,0.11548125,24.0,85.0,115.61349,5713.0,218.0,13524.0
